#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
585427	855094	851085	35247	31630	YMR072W	YLR370C	ABF2	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.586950211	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585428	855114	851085	35264	31630	YMR089C	YLR370C	YTA12	ARC18	RCA1	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	2.619050297	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585429	855153	851085	35300	31630	YMR123W	YLR370C	PKR1	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-4.911893133	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585430	855264	851085	35402	31630	YMR224C	YLR370C	MRE11	ARC18	XRS4|NGS1|RAD58	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.95440915	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585431	855309	851085	35445	31630	YMR267W	YLR370C	PPA2	ARC18	IPP2	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	4.45874299	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585432	855338	851085	35473	31630	YMR293C	YLR370C	HER2	ARC18	RRG6|GEP6	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	3.749583212	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585433	855569	851085	35676	31630	YNL153C	YLR370C	GIM3	ARC18	PFD4	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-10.45529338	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585434	855393	851085	35517	31630	YNL323W	YLR370C	LEM3	ARC18	BRE3|ROS3	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	2.61462975	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585435	855787	851085	35876	31630	YNR051C	YLR370C	BRE5	ARC18	-	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	2.706187691	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585436	854142	851085	34385	31630	YOL018C	YLR370C	TLG2	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.272195958	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585437	854318	851085	34543	31630	YOR147W	YLR370C	MDM32	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-5.524923131	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585438	854380	851085	34600	31630	YOR205C	YLR370C	GEP3	ARC18	FMP38|AIM40	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	3.519752243	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585439	854391	851085	34611	31630	YOR216C	YLR370C	RUD3	ARC18	GRP1	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-9.096019049	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585440	854428	851085	34644	31630	YOR254C	YLR370C	SEC63	ARC18	PTL1	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.660723273	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585441	854508	851085	34715	31630	YOR330C	YLR370C	MIP1	ARC18	-	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	3.079074084	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585442	855945	851085	36025	31630	YPL158C	YLR370C	AIM44	ARC18	-	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-3.657288511	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585443	855842	851085	35928	31630	YPL234C	YLR370C	VMA11	ARC18	TFP3|CLS9	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.971016644	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585444	856135	851085	36201	31630	YPR024W	YLR370C	YME1	ARC18	YTA11|OSD1	-	Positive Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	3.334480653	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
585445	856315	851085	36357	31630	YPR185W	YLR370C	ATG13	ARC18	APG13	-	Negative Genetic	genetic	Hoppins S (2011)	21987634	559292	559292	High Throughput	-2.61117807	-	colony size	An Epistatic MiniArray Profile (E-MAP) approach was used to quantitatively score genetic interactions based on fitness defects estimated from the colony size of double versus single mutants.  Genetic interactions were considered significant if they had an S score >= 2.0 for positive interactions (epistatic or suppressor interactions) and S score <= -2.5 for negative interactions (synthetic sick/lethal interactions).  The authors constructed a mitochondrial-focused genetic interaction map (the MITO-MAP).	-	BioGRID
593452	850620	851085	31215	31630	YLL039C	YLR370C	UBI4	ARC18	SCD2|UB14	-	Affinity Capture-MS	physical	Starita LM (2011)	22106047	559292	559292	High Throughput	-	-	-	Candidate ubiquitin substrates were identified using ubiquitin remnant immunoaffinity profiling.|Likely ubiquitin conjugates	-	BioGRID
637952	852127	851085	32566	31630	YDR515W	YLR370C	SLF1	ARC18	SRO99	-	Affinity Capture-RNA	physical	Schenk L (2012)	22271760	559292	559292	High Throughput	0.9	-	-	RNA-binding protein immunopurification-microarray (RIP-chip) analysis, cut-off score: >0.6	-	BioGRID
638652	850320	851085	30946	31630	YCL037C	YLR370C	SRO9	ARC18	-	-	Affinity Capture-RNA	physical	Schenk L (2012)	22271760	559292	559292	High Throughput	0.893333333	-	-	RNA-binding protein immunopurification-microarray (RIP-chip) analysis, cut-off score: >0.6	-	BioGRID
661574	853856	851085	34119	31630	YKL013C	YLR370C	ARC19	ARC18	-	-	PCA	physical	Schlecht U (2012)	22615397	559292	559292	High Throughput	-	-	-	interaction determined by murine dihydrofolate reductase-based protein-fragment complementation assay (mDHFR PCA)	-	BioGRID
